customer_id,timestamp,branch_id,interaction_type,banker_note,mortgage_discussion_flag,rate_discussion_flag,refinancing_discussion_flag
C0102939,2026-08-14 18:19:14.490860,B007,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0102943,2026-06-21 12:41:11.201246,B062,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0102947,2026-06-26 05:02:47.894767,B112,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0102960,2026-07-27 16:09:50.662580,B044,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0102961,2026-06-30 16:07:10.985428,B112,TELLER,Discussed CD options.,0,0,0
C0102971,2026-08-19 21:57:01.560170,B062,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0102979,2026-06-30 09:50:56.910398,B027,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0102998,2026-09-06 03:11:37.791087,B072,GENERAL,Discussed CD options.,0,0,0
C0103004,2026-08-18 18:07:34.657433,B011,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103017,2026-07-23 23:18:09.807746,B102,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103018,2026-08-12 07:36:55.282354,B009,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103025,2026-06-18 16:42:34.406971,B013,GENERAL,Discussed CD options.,0,0,0
C0103027,2026-08-13 07:50:13.607343,B108,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0103028,2026-08-26 13:00:38.825379,B056,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103033,2026-07-19 02:14:25.895828,B069,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103057,2026-06-21 17:03:46.534379,B050,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103059,2026-06-30 17:17:17.353782,B076,GENERAL,Client came in to update address on file.,0,0,0
C0103060,2026-07-30 23:55:29.421690,B087,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103074,2026-08-18 05:19:29.364752,B058,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103077,2026-07-13 23:48:24.977920,B105,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103093,2026-09-10 05:40:01.372159,B063,TELLER,Discussed CD options.,0,0,0
C0103094,2026-08-18 12:44:25.697257,B038,TELLER,Signed paperwork for savings account.,0,0,0
C0103101,2026-06-19 06:19:02.143604,B032,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103102,2026-06-30 22:57:27.602933,B075,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103110,2026-06-13 16:39:42.936875,B031,TELLER,Discussed CD options.,0,0,0
C0103122,2026-07-06 19:47:55.326040,B005,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103123,2026-07-02 13:58:10.217241,B062,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103135,2026-08-23 01:36:15.950939,B062,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103140,2026-07-31 01:18:48.970135,B080,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103150,2026-07-12 18:22:11.670841,B053,TELLER,Client came in to update address on file.,0,0,0
C0103152,2026-06-14 21:44:23.290005,B099,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103156,2026-07-18 08:13:45.409209,B030,GENERAL,Discussed CD options.,0,0,0
C0103157,2026-08-08 19:09:19.146170,B113,TELLER,Signed paperwork for savings account.,0,0,0
C0103158,2026-08-24 15:48:43.045500,B023,TELLER,Signed paperwork for savings account.,0,0,0
C0103162,2026-08-02 18:45:51.360594,B084,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103177,2026-08-06 14:10:00.166540,B088,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103186,2026-08-18 01:19:29.836543,B064,TELLER,Discussed CD options.,0,0,0
C0103192,2026-08-10 03:02:23.033402,B023,TELLER,Signed paperwork for savings account.,0,0,0
C0103195,2026-07-22 13:31:26.532166,B024,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103223,2026-08-12 23:30:46.984345,B062,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103232,2026-07-06 12:03:06.143103,B063,TELLER,Signed paperwork for savings account.,0,0,0
C0103241,2026-09-05 20:25:50.207306,B035,GENERAL,Client came in to update address on file.,0,0,0
C0103244,2026-07-16 09:58:21.874764,B043,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103255,2026-08-02 09:40:18.931875,B073,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103265,2026-09-01 16:02:32.560501,B066,TELLER,Signed paperwork for savings account.,0,0,0
C0103285,2026-08-23 09:53:27.069435,B095,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103287,2026-06-26 11:16:45.351706,B003,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103292,2026-08-24 15:07:03.525275,B011,GENERAL,Signed paperwork for savings account.,0,0,0
C0103297,2026-08-11 08:56:44.752613,B015,GENERAL,Client came in to update address on file.,0,0,0
C0103301,2026-09-01 14:11:09.266556,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103307,2026-07-25 21:21:44.283680,B092,TELLER,Discussed CD options.,0,0,0
C0103311,2026-06-13 11:04:17.654326,B090,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103312,2026-08-13 18:38:17.959936,B115,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103327,2026-08-12 05:25:36.505088,B039,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103332,2026-09-09 12:40:15.817013,B051,GENERAL,Signed paperwork for savings account.,0,0,0
C0103334,2026-09-09 19:40:27.646025,B094,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103337,2026-08-19 22:02:29.692817,B069,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103346,2026-08-26 16:55:34.411551,B013,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103353,2026-09-02 12:13:22.767592,B041,TELLER,Discussed CD options.,0,0,0
C0103356,2026-08-09 04:53:00.051511,B087,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103359,2026-07-03 20:09:21.793793,B013,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103362,2026-08-18 19:39:21.049529,B053,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103366,2026-09-07 17:13:49.262634,B009,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103368,2026-06-27 05:09:42.068624,B104,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103372,2026-07-20 13:43:07.436953,B066,GENERAL,Signed paperwork for savings account.,0,0,0
C0103375,2026-08-31 10:58:05.844142,B037,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103379,2026-08-19 16:44:56.516157,B102,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103388,2026-06-15 07:17:32.655182,B119,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103391,2026-08-22 05:41:21.929168,B009,GENERAL,Client came in to update address on file.,0,0,0
C0103397,2026-08-04 10:46:24.375344,B028,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103400,2026-07-05 05:06:06.229856,B049,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103407,2026-06-22 04:48:09.597789,B037,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103409,2026-08-30 21:16:50.573955,B108,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103418,2026-07-20 00:37:20.270009,B097,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103421,2026-07-08 14:45:42.885340,B012,GENERAL,Signed paperwork for savings account.,0,0,0
C0103423,2026-07-12 21:26:16.343184,B077,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103425,2026-06-14 21:09:34.725544,B036,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103440,2026-09-04 20:46:28.014069,B022,GENERAL,Discussed CD options.,0,0,0
C0103447,2026-06-30 16:21:47.000085,B064,GENERAL,Client came in to update address on file.,0,0,0
C0103451,2026-06-22 16:00:48.912249,B058,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103456,2026-08-21 01:13:08.680614,B072,TELLER,Client came in to update address on file.,0,0,0
C0103461,2026-08-19 10:42:59.313034,B028,GENERAL,Discussed CD options.,0,0,0
C0103472,2026-08-22 10:54:40.764704,B006,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103487,2026-07-24 22:09:05.881048,B006,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103490,2026-08-09 14:00:23.786390,B107,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103491,2026-08-16 02:41:07.575284,B056,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103499,2026-07-20 02:16:31.876540,B078,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103500,2026-09-06 14:05:01.898570,B091,GENERAL,Signed paperwork for savings account.,0,0,0
C0103502,2026-07-08 10:00:26.311884,B056,GENERAL,Discussed CD options.,0,0,0
C0103505,2026-07-14 20:42:46.820917,B111,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103507,2026-09-04 15:59:02.060308,B083,TELLER,Client came in to update address on file.,0,0,0
C0103509,2026-07-15 02:21:47.471653,B050,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103523,2026-07-21 23:01:53.409955,B004,TELLER,Discussed CD options.,0,0,0
C0103526,2026-08-15 02:07:39.303728,B089,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103528,2026-06-18 01:00:56.278638,B099,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103537,2026-08-12 09:11:42.084476,B086,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103538,2026-09-10 01:01:42.661308,B024,GENERAL,Client came in to update address on file.,0,0,0
C0103540,2026-06-26 20:59:28.393798,B115,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103542,2026-06-14 06:12:46.876338,B074,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103561,2026-08-14 06:37:55.161246,B037,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103566,2026-07-07 12:21:16.783695,B089,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103570,2026-07-02 15:33:19.598681,B063,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103572,2026-08-01 18:39:56.245552,B087,GENERAL,Signed paperwork for savings account.,0,0,0
C0103595,2026-07-06 03:05:31.089462,B092,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103604,2026-07-22 05:33:16.918250,B070,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103606,2026-07-20 03:42:23.987266,B065,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103607,2026-08-31 03:10:04.773094,B016,TELLER,Client came in to update address on file.,0,0,0
C0103611,2026-07-17 02:48:19.241988,B015,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103619,2026-08-06 14:22:08.172207,B114,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103622,2026-06-17 20:58:46.790673,B116,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103624,2026-06-21 17:26:21.056005,B075,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103632,2026-06-21 01:09:22.633416,B103,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103636,2026-06-21 12:28:23.202935,B077,TELLER,Signed paperwork for savings account.,0,0,0
C0103641,2026-07-28 17:37:32.105789,B096,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103646,2026-07-27 06:13:08.517868,B021,GENERAL,Discussed CD options.,0,0,0
C0103658,2026-07-11 20:39:41.651993,B005,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103660,2026-08-15 04:15:00.167921,B042,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103661,2026-08-10 18:08:02.562746,B042,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103666,2026-07-26 14:40:40.225362,B068,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103670,2026-07-21 00:54:25.193753,B078,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103677,2026-09-03 19:36:19.818838,B011,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103680,2026-07-11 06:14:44.228424,B073,TELLER,Client came in to update address on file.,0,0,0
C0103687,2026-07-28 04:29:01.349974,B025,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103692,2026-08-31 15:43:27.883058,B108,TELLER,Discussed CD options.,0,0,0
C0103700,2026-06-29 21:35:00.365708,B044,TELLER,Discussed CD options.,0,0,0
C0103701,2026-07-10 11:26:44.856379,B105,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103703,2026-08-15 03:51:18.853496,B076,TELLER,Discussed CD options.,0,0,0
C0103707,2026-07-30 00:06:57.112288,B023,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103709,2026-07-03 12:07:21.592408,B002,GENERAL,Client came in to update address on file.,0,0,0
C0103712,2026-07-27 14:11:35.663395,B112,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103720,2026-06-26 05:10:40.711202,B058,TELLER,Discussed CD options.,0,0,0
C0103722,2026-06-21 00:06:46.745481,B082,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103727,2026-09-06 11:58:56.816559,B029,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103732,2026-07-04 12:54:50.105425,B056,GENERAL,Client came in to update address on file.,0,0,0
C0103733,2026-07-27 08:46:14.490579,B077,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103749,2026-08-01 12:44:28.907166,B118,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103753,2026-09-07 04:38:14.310875,B111,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103757,2026-07-17 16:04:50.638537,B019,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103761,2026-07-16 11:17:03.317312,B078,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103768,2026-08-01 05:52:21.160447,B071,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103784,2026-07-26 23:38:22.556838,B105,TELLER,Discussed CD options.,0,0,0
C0103787,2026-06-14 11:26:52.323851,B100,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103792,2026-08-28 09:53:34.286943,B107,TELLER,Signed paperwork for savings account.,0,0,0
C0103811,2026-07-30 21:48:24.421335,B099,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103813,2026-07-08 00:21:39.066932,B095,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103815,2026-07-26 20:15:22.525518,B008,TELLER,Client came in to update address on file.,0,0,0
C0103819,2026-09-05 11:06:25.214687,B069,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103821,2026-06-29 12:07:02.874553,B023,GENERAL,Client came in to update address on file.,0,0,0
C0103825,2026-07-22 05:35:19.295537,B030,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103831,2026-07-07 02:53:56.415492,B089,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0103838,2026-08-24 10:09:12.048528,B012,GENERAL,Signed paperwork for savings account.,0,0,0
C0103840,2026-07-15 07:23:32.504081,B111,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0103843,2026-06-15 18:16:29.538671,B094,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0103848,2026-07-23 23:31:24.066983,B015,TELLER,Discussed CD options.,0,0,0
C0103849,2026-09-04 11:36:41.162623,B105,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0103852,2026-08-19 17:35:00.030956,B026,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103884,2026-08-13 22:02:22.586312,B055,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103898,2026-08-29 23:04:54.366157,B024,TELLER,Client came in to update address on file.,0,0,0
C0103900,2026-07-16 13:35:43.623152,B010,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0103903,2026-08-15 11:49:00.093110,B039,TELLER,Signed paperwork for savings account.,0,0,0
C0103919,2026-06-15 22:38:20.453389,B013,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103922,2026-09-03 14:48:01.347502,B010,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0103935,2026-08-18 23:22:14.929287,B036,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103946,2026-08-14 07:41:43.067311,B060,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0103950,2026-06-20 07:39:08.761778,B055,GENERAL,Signed paperwork for savings account.,0,0,0
C0103953,2026-07-24 23:30:19.183932,B095,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0103954,2026-08-24 09:40:38.232412,B076,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0103975,2026-08-31 17:49:11.624749,B074,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103976,2026-08-27 23:30:08.723300,B104,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0103979,2026-07-10 05:13:56.720419,B092,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0103986,2026-07-29 14:09:57.879348,B112,TELLER,Client came in to update address on file.,0,0,0
C0103991,2026-07-12 16:22:33.344693,B001,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104016,2026-07-29 15:41:04.132609,B116,GENERAL,Client came in to update address on file.,0,0,0
C0104024,2026-09-01 07:51:28.502779,B073,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104025,2026-06-29 07:43:03.457386,B072,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104026,2026-07-26 11:09:47.532150,B048,GENERAL,Discussed CD options.,0,0,0
C0104030,2026-07-28 10:03:24.290613,B098,GENERAL,Signed paperwork for savings account.,0,0,0
C0104034,2026-08-16 09:46:25.972039,B054,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104041,2026-06-17 13:48:50.896071,B117,TELLER,Discussed CD options.,0,0,0
C0104046,2026-06-24 03:18:54.502130,B076,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104048,2026-08-05 04:43:00.800931,B119,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104057,2026-08-23 15:16:18.950487,B091,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104064,2026-07-24 03:33:08.353535,B015,GENERAL,Discussed CD options.,0,0,0
C0104066,2026-09-09 07:56:56.073854,B017,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104075,2026-06-16 14:45:01.371184,B107,TELLER,Discussed CD options.,0,0,0
C0104088,2026-07-30 17:29:55.429487,B118,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104090,2026-07-28 04:59:21.616059,B018,GENERAL,Client came in to update address on file.,0,0,0
C0104099,2026-08-02 00:54:09.532660,B088,TELLER,Signed paperwork for savings account.,0,0,0
C0104102,2026-07-14 07:27:21.056399,B042,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104108,2026-07-16 20:32:33.270368,B053,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104138,2026-09-10 09:32:08.606236,B115,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104139,2026-08-01 20:55:21.592984,B016,GENERAL,Client came in to update address on file.,0,0,0
C0104141,2026-08-16 05:11:27.592100,B048,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0104142,2026-07-19 10:54:33.247299,B035,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104147,2026-08-29 04:55:26.012290,B054,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104152,2026-09-07 22:23:14.948278,B107,GENERAL,Signed paperwork for savings account.,0,0,0
C0104153,2026-08-08 11:28:21.336639,B025,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104165,2026-07-17 23:16:22.984151,B085,GENERAL,Discussed CD options.,0,0,0
C0104173,2026-07-21 22:27:08.832166,B022,GENERAL,Discussed CD options.,0,0,0
C0104176,2026-08-03 09:41:54.345439,B106,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104179,2026-08-23 03:30:37.205009,B039,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104188,2026-06-13 08:14:05.895511,B045,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104199,2026-09-05 16:54:25.815025,B065,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104200,2026-07-08 01:29:52.425047,B057,GENERAL,Signed paperwork for savings account.,0,0,0
C0104201,2026-06-27 23:44:24.043356,B008,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104210,2026-06-20 13:18:09.412665,B003,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0104223,2026-06-26 20:24:22.129844,B077,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104224,2026-08-04 14:16:41.960768,B088,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104228,2026-06-30 17:29:22.344695,B081,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104235,2026-09-07 15:52:14.007448,B065,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104252,2026-08-10 22:15:33.901059,B079,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0104258,2026-07-03 00:25:27.451755,B067,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104263,2026-08-10 02:47:12.682986,B021,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104267,2026-08-04 14:32:53.474577,B056,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0104276,2026-08-06 22:40:21.018688,B081,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0104280,2026-06-21 21:46:44.866143,B053,TELLER,Signed paperwork for savings account.,0,0,0
C0104292,2026-07-17 20:56:53.108595,B017,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104293,2026-07-19 13:12:53.323284,B101,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104302,2026-07-12 22:50:09.129203,B056,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104316,2026-08-23 03:53:24.342593,B109,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104331,2026-07-30 13:21:30.798883,B112,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104339,2026-08-07 13:18:42.893998,B057,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104340,2026-08-19 19:35:36.327598,B116,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104345,2026-07-06 18:21:52.207113,B008,GENERAL,Signed paperwork for savings account.,0,0,0
C0104358,2026-09-05 10:08:53.484811,B046,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0104359,2026-08-07 14:17:51.768645,B023,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104360,2026-08-14 09:52:22.768059,B078,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104374,2026-09-06 02:56:57.285483,B103,GENERAL,Client came in to update address on file.,0,0,0
C0104380,2026-07-11 01:46:05.376386,B035,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0104390,2026-08-07 17:16:30.703579,B078,TELLER,Client came in to update address on file.,0,0,0
C0104402,2026-07-22 20:13:22.505474,B013,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0104410,2026-08-28 03:43:32.964330,B085,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104417,2026-07-27 21:21:26.778561,B026,GENERAL,Client came in to update address on file.,0,0,0
C0104419,2026-08-03 12:37:24.859678,B101,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0104420,2026-08-07 20:10:15.449433,B066,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0104429,2026-09-08 13:31:29.252120,B053,TELLER,Discussed CD options.,0,0,0
C0104438,2026-09-01 08:30:58.700508,B056,GENERAL,Discussed CD options.,0,0,0
C0104442,2026-07-18 05:34:27.071726,B062,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0104444,2026-06-28 21:31:40.529892,B116,GENERAL,Discussed CD options.,0,0,0
