customer_id,churned_within_90d,churn_date
C0103434,1,2026-12-07
C0103435,0,
C0103436,0,
C0103437,0,
C0103438,0,
C0103439,0,
C0103440,0,
C0103441,0,
C0103442,0,
C0103443,0,
C0103444,0,
C0103445,0,
C0103446,0,
C0103447,0,
C0103448,0,
C0103449,0,
C0103450,0,
C0103451,0,
C0103452,0,
C0103453,0,
C0103454,0,
C0103455,0,
C0103456,0,
C0103457,0,
C0103458,0,
C0103459,0,
C0103460,0,
C0103461,0,
C0103462,0,
C0103463,0,
C0103464,0,
C0103465,0,
C0103466,0,
C0103467,0,
C0103468,0,
C0103469,1,2026-11-08
C0103470,0,
C0103471,0,
C0103472,0,
C0103473,0,
C0103474,0,
C0103475,0,
C0103476,0,
C0103477,0,
C0103478,0,
C0103479,0,
C0103480,0,
C0103481,0,
C0103482,0,
C0103483,1,2026-11-14
C0103484,0,
C0103485,0,
C0103486,0,
C0103487,0,
C0103488,0,
C0103489,0,
C0103490,0,
C0103491,0,
C0103492,0,
C0103493,0,
C0103494,0,
C0103495,0,
C0103496,0,
C0103497,0,
C0103498,0,
C0103499,0,
C0103500,0,
C0103501,0,
C0103502,0,
C0103503,0,
C0103504,0,
C0103505,0,
C0103506,0,
C0103507,0,
C0103508,0,
C0103509,1,2026-12-05
C0103510,0,
C0103511,0,
C0103512,0,
C0103513,0,
C0103514,0,
C0103515,0,
C0103516,0,
C0103517,0,
C0103518,0,
C0103519,0,
C0103520,0,
C0103521,0,
C0103522,0,
C0103523,0,
C0103524,0,
C0103525,0,
C0103526,0,
C0103527,0,
C0103528,0,
C0103529,0,
C0103530,0,
C0103531,0,
C0103532,0,
C0103533,0,
C0103534,0,
C0103535,0,
C0103536,0,
C0103537,1,2026-09-17
C0103538,0,
C0103539,0,
C0103540,0,
C0103541,0,
C0103542,0,
C0103543,0,
C0103544,0,
C0103545,0,
C0103546,0,
C0103547,0,
C0103548,1,2026-11-04
C0103549,0,
C0103550,0,
C0103551,0,
C0103552,0,
C0103553,0,
C0103554,0,
C0103555,0,
C0103556,0,
C0103557,0,
C0103558,0,
C0103559,0,
C0103560,0,
C0103561,0,
C0103562,0,
C0103563,0,
C0103564,0,
C0103565,0,
C0103566,0,
C0103567,0,
C0103568,0,
C0103569,0,
C0103570,0,
C0103571,0,
C0103572,0,
C0103573,0,
C0103574,0,
C0103575,0,
C0103576,0,
C0103577,0,
C0103578,0,
C0103579,0,
C0103580,0,
C0103581,0,
C0103582,0,
C0103583,0,
C0103584,0,
C0103585,0,
C0103586,0,
C0103587,0,
C0103588,0,
C0103589,0,
C0103590,0,
C0103591,0,
C0103592,0,
C0103593,0,
C0103594,0,
C0103595,0,
C0103596,0,
C0103597,0,
C0103598,0,
C0103599,0,
C0103600,0,
C0103601,0,
C0103602,0,
C0103603,0,
C0103604,0,
C0103605,0,
C0103606,0,
C0103607,0,
C0103608,0,
C0103609,0,
C0103610,0,
C0103611,0,
C0103612,0,
C0103613,0,
C0103614,0,
C0103615,0,
C0103616,0,
C0103617,0,
C0103618,0,
C0103619,0,
C0103620,0,
C0103621,0,
C0103622,1,2026-09-16
C0103623,0,
C0103624,0,
C0103625,0,
C0103626,0,
C0103627,0,
C0103628,0,
C0103629,0,
C0103630,0,
C0103631,0,
C0103632,0,
C0103633,0,
C0103634,0,
C0103635,0,
C0103636,0,
C0103637,0,
C0103638,0,
C0103639,0,
C0103640,0,
C0103641,0,
C0103642,0,
C0103643,0,
C0103644,0,
C0103645,0,
C0103646,0,
C0103647,0,
C0103648,0,
C0103649,0,
C0103650,0,
C0103651,0,
C0103652,0,
C0103653,0,
C0103654,0,
C0103655,0,
C0103656,0,
C0103657,0,
C0103658,0,
C0103659,0,
C0103660,0,
C0103661,0,
C0103662,0,
C0103663,0,
C0103664,0,
C0103665,0,
C0103666,0,
C0103667,0,
C0103668,0,
C0103669,0,
C0103670,1,2026-10-05
C0103671,0,
C0103672,0,
C0103673,0,
C0103674,0,
C0103675,0,
C0103676,0,
C0103677,0,
C0103678,0,
C0103679,0,
C0103680,0,
C0103681,0,
C0103682,0,
C0103683,0,
C0103684,0,
C0103685,0,
C0103686,0,
C0103687,0,
C0103688,0,
C0103689,0,
C0103690,0,
C0103691,0,
C0103692,0,
C0103693,0,
C0103694,0,
C0103695,0,
C0103696,0,
C0103697,0,
C0103698,0,
C0103699,0,
C0103700,0,
C0103701,0,
C0103702,0,
C0103703,0,
C0103704,0,
C0103705,0,
C0103706,0,
C0103707,0,
C0103708,0,
C0103709,0,
C0103710,0,
C0103711,0,
C0103712,0,
C0103713,0,
C0103714,0,
C0103715,0,
C0103716,0,
C0103717,0,
C0103718,0,
C0103719,0,
C0103720,0,
C0103721,0,
C0103722,0,
C0103723,0,
C0103724,0,
C0103725,0,
C0103726,0,
C0103727,0,
C0103728,0,
C0103729,0,
C0103730,0,
C0103731,0,
C0103732,0,
C0103733,0,
C0103734,0,
C0103735,0,
C0103736,0,
C0103737,0,
C0103738,0,
C0103739,0,
C0103740,0,
C0103741,0,
C0103742,0,
C0103743,0,
C0103744,0,
C0103745,0,
C0103746,0,
C0103747,0,
C0103748,0,
C0103749,0,
C0103750,0,
C0103751,0,
C0103752,0,
C0103753,0,
C0103754,0,
C0103755,0,
C0103756,0,
C0103757,0,
C0103758,0,
C0103759,0,
C0103760,0,
C0103761,0,
C0103762,0,
C0103763,0,
C0103764,0,
C0103765,0,
C0103766,0,
C0103767,0,
C0103768,0,
C0103769,0,
C0103770,0,
C0103771,0,
C0103772,0,
C0103773,0,
C0103774,0,
C0103775,0,
C0103776,0,
C0103777,0,
C0103778,0,
C0103779,0,
C0103780,0,
C0103781,0,
C0103782,0,
C0103783,0,
C0103784,0,
C0103785,0,
C0103786,0,
C0103787,0,
C0103788,0,
C0103789,0,
C0103790,0,
C0103791,0,
C0103792,0,
C0103793,0,
C0103794,0,
C0103795,0,
C0103796,0,
C0103797,0,
C0103798,0,
C0103799,0,
C0103800,0,
C0103801,0,
C0103802,0,
C0103803,0,
C0103804,0,
C0103805,0,
C0103806,1,2026-11-17
C0103807,0,
C0103808,0,
C0103809,0,
C0103810,0,
C0103811,0,
C0103812,0,
C0103813,0,
C0103814,0,
C0103815,0,
C0103816,0,
C0103817,0,
C0103818,0,
C0103819,0,
C0103820,0,
C0103821,0,
C0103822,0,
C0103823,0,
C0103824,0,
C0103825,1,2026-09-24
C0103826,0,
C0103827,0,
C0103828,0,
C0103829,0,
C0103830,0,
C0103831,0,
C0103832,0,
C0103833,0,
C0103834,0,
C0103835,0,
C0103836,0,
C0103837,0,
C0103838,0,
C0103839,0,
C0103840,0,
C0103841,0,
C0103842,0,
C0103843,0,
C0103844,0,
C0103845,0,
C0103846,0,
C0103847,0,
C0103848,0,
C0103849,0,
C0103850,0,
C0103851,0,
C0103852,0,
C0103853,0,
C0103854,0,
C0103855,0,
C0103856,0,
C0103857,0,
C0103858,0,
C0103859,0,
C0103860,0,
C0103861,0,
C0103862,0,
C0103863,0,
C0103864,0,
C0103865,0,
C0103866,0,
C0103867,0,
C0103868,0,
C0103869,0,
C0103870,0,
C0103871,0,
C0103872,0,
C0103873,0,
C0103874,0,
C0103875,0,
C0103876,0,
C0103877,0,
C0103878,0,
C0103879,0,
C0103880,0,
C0103881,0,
C0103882,0,
C0103883,0,
C0103884,0,
C0103885,0,
C0103886,0,
C0103887,0,
C0103888,0,
C0103889,0,
C0103890,0,
C0103891,0,
C0103892,0,
C0103893,0,
C0103894,0,
C0103895,0,
C0103896,0,
C0103897,0,
C0103898,0,
C0103899,0,
C0103900,0,
C0103901,0,
C0103902,0,
C0103903,0,
C0103904,0,
C0103905,0,
C0103906,0,
C0103907,0,
C0103908,0,
C0103909,0,
C0103910,0,
C0103911,0,
C0103912,0,
C0103913,0,
C0103914,0,
C0103915,0,
C0103916,0,
C0103917,0,
C0103918,0,
C0103919,0,
C0103920,0,
C0103921,0,
C0103922,0,
C0103923,0,
C0103924,0,
C0103925,0,
C0103926,0,
C0103927,0,
C0103928,0,
C0103929,0,
C0103930,0,
C0103931,0,
C0103932,0,
C0103933,0,
C0103934,0,
C0103935,0,
C0103936,0,
C0103937,0,
C0103938,0,
C0103939,0,
C0103940,0,
C0103941,0,
C0103942,0,
C0103943,0,
C0103944,0,
C0103945,0,
C0103946,0,
C0103947,0,
C0103948,0,
C0103949,0,
C0103950,0,
C0103951,0,
C0103952,0,
C0103953,0,
C0103954,0,
C0103955,0,
C0103956,0,
C0103957,0,
C0103958,0,
C0103959,0,
C0103960,0,
C0103961,0,
C0103962,0,
C0103963,0,
C0103964,0,
C0103965,0,
C0103966,0,
C0103967,0,
C0103968,0,
C0103969,0,
C0103970,0,
C0103971,0,
C0103972,0,
C0103973,0,
C0103974,0,
C0103975,0,
C0103976,0,
C0103977,0,
C0103978,0,
C0103979,0,
C0103980,0,
C0103981,1,2026-09-15
C0103982,0,
C0103983,0,
C0103984,0,
C0103985,0,
C0103986,0,
C0103987,0,
C0103988,0,
C0103989,0,
C0103990,0,
C0103991,0,
C0103992,0,
C0103993,0,
C0103994,0,
C0103995,0,
C0103996,0,
C0103997,0,
C0103998,0,
C0103999,0,
C0104000,0,
C0104001,0,
C0104002,0,
C0104003,0,
C0104004,0,
C0104005,0,
C0104006,0,
C0104007,0,
C0104008,0,
C0104009,0,
C0104010,0,
C0104011,0,
C0104012,0,
C0104013,0,
C0104014,0,
C0104015,0,
C0104016,0,
C0104017,0,
C0104018,0,
C0104019,0,
C0104020,0,
C0104021,0,
C0104022,0,
C0104023,0,
C0104024,0,
C0104025,0,
C0104026,0,
C0104027,0,
C0104028,0,
C0104029,0,
C0104030,0,
C0104031,0,
C0104032,0,
C0104033,0,
C0104034,0,
C0104035,0,
C0104036,0,
C0104037,1,2026-10-22
C0104038,0,
C0104039,0,
C0104040,0,
C0104041,0,
C0104042,0,
C0104043,0,
C0104044,0,
C0104045,0,
C0104046,0,
C0104047,0,
C0104048,0,
C0104049,0,
C0104050,0,
C0104051,0,
C0104052,0,
C0104053,0,
C0104054,0,
C0104055,0,
C0104056,0,
C0104057,0,
C0104058,0,
C0104059,1,2026-12-01
C0104060,0,
C0104061,0,
C0104062,0,
C0104063,0,
C0104064,0,
C0104065,0,
C0104066,0,
C0104067,0,
C0104068,0,
C0104069,0,
C0104070,0,
C0104071,0,
C0104072,0,
C0104073,0,
C0104074,0,
C0104075,0,
C0104076,0,
C0104077,0,
C0104078,0,
C0104079,0,
C0104080,0,
C0104081,0,
C0104082,0,
C0104083,0,
C0104084,0,
C0104085,0,
C0104086,0,
C0104087,0,
C0104088,0,
C0104089,0,
C0104090,0,
C0104091,0,
C0104092,0,
C0104093,0,
C0104094,0,
C0104095,0,
C0104096,0,
C0104097,0,
C0104098,0,
C0104099,0,
C0104100,0,
C0104101,0,
C0104102,0,
C0104103,0,
C0104104,0,
C0104105,0,
C0104106,0,
C0104107,0,
C0104108,0,
C0104109,0,
C0104110,0,
C0104111,0,
C0104112,0,
C0104113,0,
C0104114,0,
C0104115,0,
C0104116,0,
C0104117,0,
C0104118,0,
C0104119,0,
C0104120,0,
C0104121,0,
C0104122,0,
C0104123,0,
C0104124,0,
C0104125,0,
C0104126,1,2026-11-11
C0104127,0,
C0104128,0,
C0104129,0,
C0104130,0,
C0104131,0,
C0104132,0,
C0104133,0,
C0104134,0,
C0104135,0,
C0104136,0,
C0104137,0,
C0104138,0,
C0104139,1,2026-10-15
C0104140,0,
C0104141,0,
C0104142,0,
C0104143,0,
C0104144,0,
C0104145,0,
C0104146,0,
C0104147,0,
C0104148,0,
C0104149,0,
C0104150,0,
C0104151,0,
C0104152,0,
C0104153,0,
C0104154,0,
C0104155,0,
C0104156,0,
C0104157,0,
C0104158,0,
C0104159,0,
C0104160,0,
C0104161,0,
C0104162,0,
C0104163,0,
C0104164,0,
C0104165,0,
C0104166,0,
C0104167,0,
C0104168,0,
C0104169,0,
C0104170,0,
C0104171,0,
C0104172,0,
C0104173,0,
C0104174,0,
C0104175,0,
C0104176,0,
C0104177,0,
C0104178,0,
C0104179,0,
C0104180,0,
C0104181,0,
C0104182,0,
C0104183,0,
C0104184,0,
C0104185,0,
C0104186,0,
C0104187,0,
C0104188,0,
C0104189,0,
C0104190,0,
C0104191,0,
C0104192,0,
C0104193,0,
C0104194,0,
C0104195,0,
C0104196,0,
C0104197,0,
C0104198,0,
C0104199,0,
C0104200,0,
C0104201,0,
C0104202,0,
C0104203,0,
C0104204,0,
C0104205,0,
C0104206,0,
C0104207,0,
C0104208,0,
C0104209,0,
C0104210,0,
C0104211,0,
C0104212,0,
C0104213,0,
C0104214,0,
C0104215,0,
C0104216,0,
C0104217,0,
C0104218,0,
C0104219,0,
C0104220,0,
C0104221,0,
C0104222,0,
C0104223,0,
C0104224,0,
C0104225,0,
C0104226,0,
C0104227,0,
C0104228,0,
C0104229,0,
C0104230,0,
C0104231,0,
C0104232,0,
C0104233,0,
C0104234,0,
C0104235,0,
C0104236,0,
C0104237,0,
C0104238,0,
C0104239,0,
C0104240,0,
C0104241,0,
C0104242,0,
C0104243,0,
C0104244,0,
C0104245,0,
C0104246,0,
C0104247,0,
C0104248,0,
C0104249,0,
C0104250,0,
C0104251,0,
C0104252,0,
C0104253,0,
C0104254,0,
C0104255,0,
C0104256,0,
C0104257,0,
C0104258,0,
C0104259,0,
C0104260,0,
C0104261,0,
C0104262,0,
C0104263,0,
C0104264,0,
C0104265,0,
C0104266,0,
C0104267,0,
C0104268,0,
C0104269,0,
C0104270,0,
C0104271,0,
C0104272,0,
C0104273,0,
C0104274,0,
C0104275,0,
C0104276,0,
C0104277,0,
C0104278,0,
C0104279,0,
C0104280,0,
C0104281,0,
C0104282,0,
C0104283,0,
C0104284,0,
C0104285,0,
C0104286,0,
C0104287,0,
C0104288,0,
C0104289,0,
C0104290,0,
C0104291,0,
C0104292,0,
C0104293,0,
C0104294,0,
C0104295,0,
C0104296,0,
C0104297,0,
C0104298,0,
C0104299,0,
C0104300,0,
C0104301,0,
C0104302,0,
C0104303,0,
C0104304,0,
C0104305,0,
C0104306,0,
C0104307,0,
C0104308,0,
C0104309,0,
C0104310,0,
C0104311,0,
C0104312,0,
C0104313,0,
C0104314,0,
C0104315,0,
C0104316,0,
C0104317,0,
C0104318,0,
C0104319,0,
C0104320,0,
C0104321,0,
C0104322,0,
C0104323,0,
C0104324,0,
C0104325,1,2026-10-22
C0104326,1,2026-12-06
C0104327,0,
C0104328,0,
C0104329,0,
C0104330,0,
C0104331,0,
C0104332,0,
C0104333,0,
C0104334,0,
C0104335,0,
C0104336,0,
C0104337,0,
C0104338,0,
C0104339,0,
C0104340,0,
C0104341,0,
C0104342,0,
C0104343,0,
C0104344,0,
C0104345,0,
C0104346,0,
C0104347,0,
C0104348,0,
C0104349,0,
C0104350,0,
C0104351,0,
C0104352,0,
C0104353,0,
C0104354,0,
C0104355,0,
C0104356,0,
C0104357,0,
C0104358,0,
C0104359,0,
C0104360,0,
C0104361,0,
C0104362,0,
C0104363,0,
C0104364,0,
C0104365,0,
C0104366,0,
C0104367,0,
C0104368,0,
C0104369,0,
C0104370,0,
C0104371,0,
C0104372,0,
C0104373,0,
C0104374,0,
C0104375,0,
C0104376,0,
C0104377,0,
C0104378,0,
C0104379,0,
C0104380,0,
C0104381,0,
C0104382,0,
C0104383,0,
C0104384,0,
C0104385,0,
C0104386,0,
C0104387,0,
C0104388,0,
C0104389,0,
C0104390,0,
C0104391,0,
C0104392,0,
C0104393,0,
C0104394,0,
C0104395,0,
C0104396,0,
C0104397,0,
C0104398,0,
C0104399,0,
C0104400,0,
C0104401,0,
C0104402,0,
C0104403,0,
C0104404,0,
C0104405,0,
C0104406,0,
C0104407,0,
C0104408,0,
C0104409,0,
C0104410,0,
C0104411,0,
C0104412,0,
C0104413,0,
C0104414,0,
C0104415,0,
C0104416,0,
C0104417,0,
C0104418,0,
C0104419,1,2026-11-18
C0104420,0,
C0104421,0,
C0104422,0,
C0104423,0,
C0104424,0,
C0104425,0,
C0104426,0,
C0104427,0,
C0104428,0,
C0104429,0,
C0104430,0,
C0104431,0,
C0104432,0,
C0104433,0,
C0104434,0,
C0104435,0,
C0104436,0,
C0104437,0,
C0104438,0,
C0104439,0,
C0104440,0,
C0104441,0,
C0104442,0,
C0104443,0,
C0104444,0,
C0104445,0,
C0104446,0,
C0104447,0,
C0104448,0,
C0104449,0,
C0104450,0,
C0104451,0,
C0104452,0,
C0104453,0,
C0104454,0,
C0104455,0,
C0104456,0,
C0104457,0,
C0104458,0,
C0104459,0,
C0104460,0,
C0104461,0,
C0104462,0,
C0104463,0,
C0104464,0,
C0104465,0,
C0104466,0,
C0104467,0,
C0104468,0,
C0104469,0,
C0104470,0,
C0104471,0,
C0104472,0,
C0104473,0,
C0104474,0,
C0104475,1,2026-11-19
C0104476,0,
C0104477,0,
C0104478,0,
C0104479,0,
C0104480,0,
C0104481,0,
C0104482,0,
C0104483,0,
C0104484,0,
C0104485,0,
C0104486,0,
C0104487,0,
C0104488,0,
C0104489,0,
C0104490,0,
C0104491,0,
C0104492,0,
C0104493,0,
C0104494,0,
C0104495,0,
C0104496,0,
C0104497,0,
C0104498,0,
C0104499,0,
C0104500,0,
C0104501,0,
C0104502,0,
C0104503,1,2026-10-16
C0104504,0,
C0104505,0,
C0104506,0,
C0104507,0,
C0104508,0,
C0104509,0,
C0104510,0,
C0104511,0,
C0104512,0,
C0104513,0,
C0104514,0,
C0104515,0,
C0104516,0,
C0104517,0,
C0104518,0,
C0104519,0,
C0104520,0,
C0104521,0,
C0104522,0,
C0104523,0,
C0104524,0,
C0104525,0,
C0104526,0,
C0104527,0,
C0104528,0,
C0104529,0,
C0104530,0,
C0104531,0,
C0104532,0,
C0104533,0,
C0104534,0,
C0104535,0,
C0104536,0,
C0104537,0,
C0104538,0,
C0104539,0,
C0104540,0,
C0104541,0,
C0104542,0,
C0104543,0,
C0104544,0,
C0104545,0,
C0104546,0,
C0104547,0,
C0104548,0,
C0104549,0,
C0104550,0,
C0104551,0,
C0104552,0,
C0104553,0,
C0104554,0,
C0104555,0,
C0104556,0,
C0104557,0,
C0104558,0,
C0104559,0,
C0104560,0,
C0104561,0,
C0104562,0,
C0104563,0,
C0104564,0,
C0104565,0,
C0104566,0,
C0104567,0,
C0104568,1,2026-10-13
C0104569,0,
C0104570,0,
C0104571,0,
C0104572,0,
C0104573,0,
C0104574,0,
C0104575,0,
C0104576,0,
C0104577,0,
C0104578,0,
C0104579,0,
C0104580,0,
C0104581,0,
C0104582,0,
C0104583,0,
C0104584,0,
C0104585,0,
C0104586,1,2026-10-15
C0104587,0,
C0104588,0,
C0104589,0,
C0104590,0,
C0104591,0,
C0104592,0,
C0104593,0,
C0104594,0,
C0104595,0,
C0104596,0,
C0104597,0,
C0104598,0,
C0104599,0,
C0104600,0,
C0104601,0,
C0104602,0,
C0104603,0,
C0104604,0,
C0104605,0,
C0104606,0,
C0104607,0,
C0104608,0,
C0104609,0,
C0104610,0,
C0104611,0,
C0104612,0,
C0104613,0,
C0104614,0,
C0104615,0,
C0104616,0,
C0104617,0,
C0104618,0,
C0104619,0,
C0104620,0,
C0104621,0,
C0104622,0,
C0104623,0,
C0104624,0,
C0104625,0,
C0104626,0,
C0104627,0,
C0104628,0,
C0104629,0,
C0104630,0,
C0104631,0,
C0104632,0,
C0104633,0,
C0104634,0,
C0104635,0,
C0104636,0,
C0104637,0,
C0104638,0,
C0104639,0,
C0104640,0,
C0104641,1,2026-11-11
C0104642,0,
C0104643,0,
C0104644,0,
C0104645,0,
C0104646,0,
C0104647,0,
C0104648,0,
C0104649,0,
C0104650,0,
C0104651,0,
C0104652,0,
C0104653,0,
C0104654,0,
C0104655,0,
C0104656,0,
C0104657,0,
C0104658,0,
C0104659,0,
C0104660,0,
C0104661,0,
C0104662,0,
C0104663,0,
C0104664,0,
C0104665,0,
C0104666,0,
C0104667,0,
C0104668,0,
C0104669,0,
C0104670,0,
C0104671,0,
C0104672,0,
C0104673,0,
C0104674,0,
C0104675,0,
C0104676,0,
C0104677,0,
C0104678,0,
C0104679,0,
C0104680,0,
C0104681,0,
C0104682,0,
C0104683,0,
C0104684,0,
C0104685,0,
C0104686,0,
C0104687,0,
C0104688,0,
C0104689,0,
C0104690,0,
C0104691,0,
C0104692,0,
C0104693,0,
C0104694,0,
C0104695,0,
C0104696,0,
C0104697,0,
C0104698,0,
C0104699,0,
C0104700,0,
C0104701,0,
C0104702,0,
C0104703,0,
C0104704,0,
C0104705,1,2026-10-02
C0104706,0,
C0104707,0,
C0104708,0,
C0104709,0,
C0104710,0,
C0104711,0,
C0104712,0,
C0104713,0,
C0104714,0,
C0104715,0,
C0104716,0,
C0104717,1,2026-12-07
C0104718,0,
C0104719,0,
C0104720,0,
C0104721,0,
C0104722,0,
C0104723,0,
C0104724,0,
C0104725,0,
C0104726,0,
C0104727,0,
C0104728,0,
C0104729,0,
C0104730,0,
C0104731,0,
C0104732,0,
C0104733,0,
C0104734,0,
C0104735,0,
C0104736,0,
C0104737,0,
C0104738,0,
C0104739,0,
C0104740,0,
C0104741,0,
C0104742,0,
C0104743,0,
C0104744,0,
C0104745,0,
C0104746,0,
C0104747,0,
C0104748,0,
C0104749,0,
C0104750,0,
C0104751,0,
C0104752,0,
C0104753,0,
C0104754,0,
C0104755,0,
C0104756,0,
C0104757,0,
C0104758,0,
C0104759,0,
C0104760,0,
C0104761,0,
C0104762,0,
C0104763,0,
C0104764,0,
C0104765,0,
C0104766,0,
C0104767,0,
C0104768,0,
C0104769,0,
C0104770,0,
C0104771,0,
C0104772,0,
C0104773,0,
C0104774,1,2026-10-08
C0104775,0,
C0104776,0,
C0104777,0,
C0104778,0,
C0104779,0,
C0104780,0,
C0104781,0,
C0104782,0,
C0104783,0,
C0104784,0,
C0104785,0,
C0104786,0,
C0104787,0,
C0104788,1,2026-11-07
C0104789,0,
C0104790,0,
C0104791,0,
C0104792,0,
C0104793,0,
C0104794,0,
C0104795,0,
C0104796,0,
C0104797,0,
C0104798,0,
C0104799,0,
C0104800,0,
C0104801,0,
C0104802,0,
C0104803,0,
C0104804,0,
C0104805,0,
C0104806,0,
C0104807,0,
C0104808,0,
C0104809,0,
C0104810,0,
C0104811,1,2026-10-15
C0104812,0,
C0104813,0,
C0104814,0,
C0104815,0,
C0104816,0,
C0104817,0,
C0104818,0,
C0104819,1,2026-09-16
C0104820,0,
C0104821,0,
C0104822,0,
C0104823,1,2026-09-14
C0104824,0,
C0104825,0,
C0104826,0,
C0104827,0,
C0104828,0,
C0104829,0,
C0104830,0,
C0104831,0,
C0104832,0,
C0104833,0,
C0104834,0,
C0104835,0,
C0104836,0,
C0104837,0,
C0104838,0,
C0104839,0,
C0104840,0,
C0104841,0,
C0104842,0,
C0104843,0,
C0104844,0,
C0104845,0,
C0104846,0,
C0104847,0,
C0104848,0,
C0104849,0,
C0104850,0,
C0104851,0,
C0104852,0,
C0104853,0,
C0104854,0,
C0104855,0,
C0104856,0,
C0104857,0,
C0104858,0,
C0104859,0,
C0104860,0,
C0104861,0,
C0104862,0,
C0104863,0,
C0104864,0,
C0104865,0,
C0104866,0,
C0104867,0,
C0104868,0,
C0104869,0,
C0104870,0,
C0104871,0,
C0104872,0,
C0104873,0,
C0104874,0,
C0104875,0,
C0104876,0,
C0104877,0,
C0104878,0,
C0104879,0,
C0104880,0,
C0104881,0,
C0104882,0,
C0104883,0,
C0104884,0,
C0104885,0,
C0104886,0,
C0104887,0,
C0104888,0,
C0104889,0,
C0104890,0,
C0104891,0,
C0104892,0,
C0104893,0,
C0104894,0,
C0104895,0,
C0104896,0,
C0104897,0,
C0104898,0,
C0104899,0,
C0104900,0,
C0104901,0,
C0104902,0,
C0104903,0,
C0104904,0,
C0104905,0,
C0104906,0,
C0104907,0,
C0104908,0,
C0104909,0,
C0104910,0,
C0104911,0,
C0104912,0,
C0104913,0,
C0104914,0,
C0104915,0,
C0104916,0,
C0104917,0,
C0104918,0,
C0104919,0,
C0104920,0,
C0104921,0,
C0104922,0,
C0104923,0,
C0104924,0,
C0104925,0,
C0104926,0,
C0104927,0,
C0104928,0,
C0104929,0,
C0104930,0,
C0104931,0,
C0104932,0,
C0104933,0,
C0104934,0,
C0104935,1,2026-09-24
C0104936,0,
C0104937,0,
C0104938,0,
C0104939,0,
C0104940,0,
C0104941,0,
C0104942,0,
C0104943,0,
C0104944,0,
C0104945,0,
C0104946,0,
C0104947,0,
C0104948,0,
C0104949,0,
C0104950,0,
C0104951,0,
C0104952,0,
C0104953,0,
C0104954,0,
C0104955,0,
C0104956,0,
C0104957,0,
C0104958,0,
C0104959,0,
C0104960,0,
C0104961,0,
C0104962,0,
C0104963,1,2026-09-22
C0104964,0,
C0104965,0,
C0104966,0,
C0104967,0,
C0104968,0,
C0104969,0,
C0104970,0,
C0104971,0,
C0104972,0,
C0104973,0,
C0104974,0,
C0104975,0,
C0104976,0,
C0104977,0,
C0104978,0,
C0104979,0,
C0104980,0,
C0104981,0,
C0104982,0,
C0104983,0,
C0104984,0,
C0104985,0,
C0104986,0,
C0104987,0,
C0104988,0,
C0104989,0,
C0104990,0,
C0104991,0,
C0104992,0,
C0104993,0,
C0104994,0,
C0104995,0,
C0104996,0,
C0104997,0,
C0104998,0,
C0104999,0,
C0105000,0,
C0105001,0,
C0105002,0,
C0105003,0,
C0105004,0,
C0105005,0,
C0105006,0,
C0105007,0,
C0105008,0,
C0105009,0,
C0105010,0,
C0105011,0,
C0105012,0,
C0105013,0,
C0105014,0,
C0105015,0,
C0105016,0,
C0105017,0,
C0105018,0,
C0105019,0,
C0105020,0,
C0105021,0,
C0105022,0,
C0105023,1,2026-10-10
C0105024,0,
C0105025,0,
C0105026,0,
C0105027,0,
C0105028,0,
C0105029,0,
C0105030,0,
C0105031,0,
C0105032,0,
C0105033,0,
C0105034,0,
C0105035,0,
C0105036,0,
C0105037,0,
C0105038,0,
C0105039,0,
C0105040,0,
C0105041,0,
C0105042,0,
C0105043,0,
C0105044,0,
C0105045,0,
C0105046,0,
C0105047,0,
C0105048,0,
C0105049,0,
C0105050,0,
C0105051,0,
C0105052,0,
C0105053,0,
C0105054,0,
C0105055,0,
C0105056,0,
C0105057,0,
C0105058,0,
C0105059,0,
C0105060,0,
C0105061,0,
C0105062,0,
C0105063,0,
C0105064,0,
C0105065,0,
C0105066,0,
C0105067,0,
C0105068,0,
C0105069,0,
C0105070,0,
C0105071,0,
C0105072,0,
C0105073,0,
C0105074,0,
C0105075,0,
C0105076,0,
C0105077,0,
C0105078,0,
C0105079,0,
C0105080,0,
C0105081,0,
C0105082,0,
C0105083,0,
C0105084,0,
C0105085,0,
C0105086,0,
C0105087,0,
C0105088,0,
C0105089,0,
C0105090,0,
C0105091,0,
C0105092,0,
C0105093,0,
C0105094,0,
C0105095,0,
C0105096,0,
C0105097,0,
C0105098,0,
C0105099,0,
C0105100,0,
C0105101,1,2026-09-12
C0105102,0,
C0105103,0,
C0105104,0,
C0105105,0,
C0105106,0,
C0105107,0,
C0105108,0,
C0105109,0,
C0105110,0,
C0105111,0,
C0105112,0,
C0105113,0,
C0105114,0,
C0105115,0,
C0105116,0,
C0105117,0,
C0105118,0,
C0105119,0,
C0105120,0,
C0105121,0,
C0105122,0,
C0105123,0,
C0105124,0,
C0105125,0,
C0105126,0,
C0105127,0,
C0105128,0,
C0105129,0,
C0105130,0,
C0105131,0,
C0105132,0,
C0105133,0,
C0105134,0,
C0105135,0,
C0105136,0,
C0105137,0,
C0105138,0,
C0105139,0,
C0105140,0,
C0105141,0,
C0105142,0,
C0105143,0,
C0105144,0,
C0105145,0,
C0105146,0,
C0105147,0,
C0105148,0,
C0105149,0,
C0105150,0,
C0105151,0,
C0105152,0,
C0105153,0,
C0105154,0,
C0105155,0,
